team1_form,team2_form,head_to_head,venue_win_rate_t1,venue_win_rate_t2,venue_avg_score,toss_advantage,season,target
0.8,0.4,0.8181818181818182,0.6,0.3333333333333333,291.57142857142856,1,2013,1
0.6,0.6,0.45454545454545453,0.7096774193548387,0.3333333333333333,298.93548387096774,0,2013,1
0.6,0.8,0.36363636363636365,0.30434782608695654,1.0,303.0869565217391,1,2013,0
0.4,0.8,0.3,0.5769230769230769,0.5,326.11538461538464,0,2013,0
0.0,0.4,0.0,0.25,1.0,287.38461538461536,0,2013,0
0.4,0.4,0.5,0.42424242424242425,0.5,301.6060606060606,1,2013,0
0.0,0.8,0.2,0.23076923076923078,1.0,285.2857142857143,1,2013,0
0.2,0.4,0.6363636363636364,0.5555555555555556,0.0,324.85185185185185,1,2013,0
0.4,0.4,0.45454545454545453,0.5,0.5,322.702024291498,1,2013,1
0.8,0.8,0.3333333333333333,0.71875,0.6666666666666666,299.25,1,2013,1
0.8,0.6,0.5454545454545454,0.6153846153846154,0.5,291.0,0,2013,1
0.6,0.4,0.6363636363636364,0.6666666666666666,0.4,321.45,1,2013,1
0.4,0.2,0.45454545454545453,0.5454545454545454,0.5,309.20588235294116,0,2013,0
0.8,0.8,0.5,0.6296296296296297,0.6666666666666666,293.3666666666667,0,2013,1
0.6,0.0,1.0,1.0,0.5,231.0,1,2013,0
0.4,0.2,0.5454545454545454,0.42857142857142855,0.5,320.85714285714283,0,2013,1
0.6,0.8,0.2,0.2916666666666667,0.6666666666666666,305.8333333333333,1,2013,1
0.6,1.0,0.5454545454545454,0.5,0.5,322.625,0,2013,1
0.4,0.6,0.38461538461538464,0.5294117647058824,0.5,310.37142857142857,0,2013,1
0.2,0.0,0.2,0.21428571428571427,0.5,281.46666666666664,1,2013,1
0.6,0.6,0.2,0.32,1.0,303.56,0,2013,1
0.4,0.8,0.38461538461538464,0.75,0.4,303.38235294117646,1,2013,1
0.6,0.6,0.7272727272727273,0.25,0.6,304.3142857142857,0,2013,1
0.6,0.6,0.5454545454545454,0.8,0.2,281.55882352941177,0,2013,1
0.6,0.6,0.42857142857142855,0.8,0.8333333333333334,283.0571428571429,0,2013,0
0.6,0.4,0.8333333333333334,0.5,0.5,322.702024291498,0,2014,0
0.0,0.4,0.45454545454545453,0.5,0.5,322.702024291498,0,2014,0
0.6,0.4,0.25,0.5,0.5,285.0,0,2014,0
0.4,0.6,0.6666666666666666,0.5,0.5,276.5,1,2014,0
0.6,0.0,0.5454545454545454,0.5,0.5,322.702024291498,1,2014,0
0.6,0.4,0.46153846153846156,0.5,0.5,333.0,1,2014,1
0.4,0.8,0.7272727272727273,0.5,0.5,291.0,0,2014,0
0.4,0.2,0.6666666666666666,0.0,0.5,321.3333333333333,1,2014,1
1.0,0.4,0.5833333333333334,1.0,0.5,337.5,0,2014,1
0.4,0.4,0.38461538461538464,0.5,0.5,282.0,1,2014,0
0.6,0.4,0.5,1.0,0.5,329.6666666666667,1,2014,0
0.4,0.2,0.46153846153846156,0.5,1.0,279.0,1,2014,1
0.6,0.4,0.4,1.0,0.0,300.25,0,2014,1
0.4,1.0,0.5454545454545454,1.0,1.0,306.25,1,2014,0
0.4,0.6,0.45454545454545453,1.0,0.5,293.2,1,2014,1
0.2,0.4,0.5,0.0,0.5,321.75,0,2014,1
0.4,0.6,0.3333333333333333,0.0,0.5,307.6,1,2014,0
1.0,0.6,0.5833333333333334,0.5,1.0,296.8,1,2014,1
0.2,0.2,0.5833333333333334,0.0,1.0,289.1666666666667,1,2014,0
0.8,0.4,0.6666666666666666,0.5,0.5,282.0,1,2014,1
0.0,1.0,0.4166666666666667,0.6428571428571429,0.4,294.16129032258067,0,2014,1
0.4,0.4,0.5,0.4117647058823529,0.4,303.27777777777777,0,2014,0
0.4,0.4,0.46153846153846156,0.5428571428571428,0.25,306.97222222222223,1,2014,1
0.4,1.0,0.3076923076923077,0.4,0.8,303.4054054054054,0,2014,0
0.4,0.2,0.38461538461538464,0.75,0.0,305.25,0,2014,1
0.2,0.4,0.5,0.6551724137931034,0.5,295.53125,0,2014,1
0.2,0.2,0.5,0.3888888888888889,0.6666666666666666,304.86842105263156,1,2014,0
0.8,1.0,0.3076923076923077,0.0,0.5,319.5,0,2014,1
0.6,0.4,0.7692307692307693,0.8,0.0,310.2,1,2014,0
0.2,0.8,0.38461538461538464,0.5555555555555556,0.6,307.13513513513516,1,2014,0
0.2,0.6,0.5,0.3783783783783784,0.5,305.28205128205127,0,2014,0
0.4,0.8,0.5625,0.6666666666666666,0.3333333333333333,297.3333333333333,0,2014,0
0.8,0.2,0.5,0.5,1.0,339.2,0,2014,0
0.2,0.6,0.5,0.5405405405405406,0.5,308.63157894736844,1,2014,0
0.6,0.4,0.46153846153846156,0.34615384615384615,0.6666666666666666,301.96153846153845,1,2014,0
0.8,0.6,0.6428571428571429,1.0,0.5,275.3333333333333,0,2014,1
0.2,0.2,0.5,0.5263157894736842,0.5,310.4871794871795,0,2014,1
0.4,0.6,0.23076923076923078,1.0,0.5,332.5,1,2014,1
0.6,0.6,0.38461538461538464,0.3333333333333333,0.75,302.51851851851853,0,2014,0
0.6,0.0,0.5384615384615384,0.6666666666666666,1.0,297.8333333333333,0,2014,1
0.4,0.6,0.2727272727272727,0.32142857142857145,0.6666666666666666,306.57142857142856,1,2014,0
0.8,0.4,0.5714285714285714,1.0,0.0,280.75,1,2014,0
0.0,0.6,0.4166666666666667,0.3684210526315789,0.6,302.325,0,2014,0
0.6,0.6,0.4166666666666667,0.7142857142857143,0.5,303.85714285714283,0,2014,0
0.4,0.4,0.42857142857142855,0.3103448275862069,0.25,305.9310344827586,0,2014,1
0.8,0.6,0.3076923076923077,0.5882352941176471,0.6666666666666666,282.77777777777777,1,2014,1
0.8,0.6,0.5384615384615384,0.5357142857142857,0.25,322.89285714285717,0,2014,0
1.0,0.4,0.5384615384615384,0.6,0.25,283.5135135135135,0,2014,1
0.4,0.4,0.6923076923076923,0.6666666666666666,0.5,280.6,0,2014,0
0.6,0.0,0.46153846153846156,0.6451612903225806,0.25,297.9117647058824,0,2014,1
0.6,0.4,0.3333333333333333,0.5172413793103449,0.6,322.62068965517244,0,2014,1
1.0,0.4,0.75,0.6111111111111112,0.0,285.5263157894737,1,2014,1
0.4,0.4,0.4666666666666667,0.5384615384615384,0.4,311.625,0,2014,0
0.6,0.0,0.6153846153846154,0.5333333333333333,0.5,323.26666666666665,1,2014,1
0.8,0.4,0.6153846153846154,0.65625,0.5,298.85714285714283,1,2014,1
0.8,1.0,0.46153846153846156,0.4,0.6216216216216216,286.43589743589746,1,2014,0
0.4,0.8,0.47058823529411764,0.0,0.8571428571428571,335.0,1,2014,1
0.4,0.6,0.5714285714285714,0.42857142857142855,0.3333333333333333,301.22222222222223,1,2014,0
1.0,0.6,0.5714285714285714,0.4,0.6666666666666666,311.6829268292683,1,2014,1
1.0,0.8,0.2857142857142857,0.631578947368421,0.8571428571428571,286.725,1,2015,1
0.4,0.0,0.7142857142857143,0.675,0.3333333333333333,321.0,0,2015,1
0.6,0.2,0.38461538461538464,0.5,0.5,227.0,1,2015,0
1.0,0.4,0.5714285714285714,0.6410256410256411,0.2,287.9756097560976,0,2015,0
0.6,0.4,0.6428571428571429,0.6829268292682927,0.4,320.4761904761905,1,2015,1
0.0,0.4,0.42857142857142855,0.358974358974359,0.5,302.9756097560976,0,2015,0
0.6,0.4,0.5,0.6666666666666666,0.42857142857142855,304.64864864864865,1,2015,0
0.4,0.4,0.4666666666666667,0.525,0.2,313.76190476190476,0,2015,0
0.4,0.4,0.35714285714285715,0.625,1.0,307.25,0,2015,1
0.4,0.0,0.6428571428571429,0.0,0.5,262.5,1,2015,0
0.6,0.6,0.2857142857142857,0.0,0.5,296.0,0,2015,0
0.2,0.8,0.5,0.6470588235294118,0.375,305.4736842105263,1,2015,0
0.4,0.8,0.4,0.0,0.5,286.3333333333333,0,2015,0
0.4,0.2,0.5333333333333333,0.0,0.5,283.3333333333333,0,2015,0
0.8,0.8,0.3333333333333333,0.6666666666666666,0.0,309.6666666666667,0,2015,1
0.2,0.0,0.4666666666666667,0.5121951219512195,0.6666666666666666,314.3255813953488,1,2015,0
0.4,0.8,0.46153846153846156,0.35,0.75,304.57142857142856,0,2015,0
0.2,0.8,0.23076923076923078,0.0,0.5,295.0,0,2015,1
0.2,0.6,0.4375,0.5,0.5,316.27272727272725,1,2015,0
0.4,0.2,0.5,0.34146341463414637,0.3333333333333333,304.30232558139534,0,2015,1
0.8,0.2,0.5384615384615384,0.6363636363636364,0.5,318.45454545454544,0,2015,0
0.8,0.2,0.5333333333333333,0.6904761904761905,0.25,321.69767441860466,1,2015,1
0.2,0.4,0.5714285714285714,0.6285714285714286,0.3333333333333333,307.1794871794872,1,2015,1
0.6,0.4,0.38461538461538464,0.35714285714285715,0.6,305.1818181818182,0,2015,0
0.2,0.4,0.6428571428571429,0.5483870967741935,0.3333333333333333,320.38709677419354,1,2015,0
0.8,0.6,0.6428571428571429,0.6976744186046512,0.3333333333333333,320.90909090909093,0,2015,1
0.4,0.8,0.3333333333333333,0.625,0.5714285714285714,289.5952380952381,1,2015,1
0.4,0.4,0.6,0.6388888888888888,0.4,306.85,0,2015,1
0.6,0.0,0.4,0.3488372093023256,0.6666666666666666,302.7111111111111,1,2015,1
0.4,0.6,0.3333333333333333,0.3333333333333333,1.0,306.43333333333334,0,2015,1
0.4,0.6,0.4666666666666667,0.4772727272727273,0.5,314.1521739130435,1,2015,1
0.0,0.6,0.5333333333333333,0.53125,0.4,319.125,0,2015,0
0.2,0.6,0.6,0.0,0.0,336.75,0,2015,1
0.6,0.6,0.5882352941176471,0.7045454545454546,0.2857142857142857,319.68888888888887,1,2015,1
0.4,0.6,0.7142857142857143,0.6341463414634146,0.0,290.6279069767442,0,2015,1
0.8,0.4,0.4666666666666667,0.6486486486486487,0.2,308.2926829268293,0,2015,1
0.6,0.0,0.35714285714285715,0.4888888888888889,0.5714285714285714,312.27659574468083,0,2015,1
0.2,0.6,0.7333333333333333,0.5,0.0,339.77777777777777,1,2015,0
0.4,0.4,0.5714285714285714,0.6428571428571429,0.25,290.8181818181818,1,2015,1
0.6,0.8,0.5263157894736842,0.7111111111111111,0.4,318.6521739130435,1,2015,0
0.2,0.6,0.5,1.0,0.5,293.0,0,2015,0
0.6,0.0,0.625,0.6511627906976745,0.3333333333333333,291.6666666666667,0,2015,1
1.0,0.6,0.5625,0.6578947368421053,0.4,308.2142857142857,0,2015,0
0.4,0.2,0.625,0.6956521739130435,0.2,318.6170212765957,1,2015,1
0.8,0.0,0.4,0.3548387096774194,0.8,308.2258064516129,1,2015,1
0.2,0.4,0.26666666666666666,0.6666666666666666,0.5,302.0,0,2015,1
0.0,0.6,0.6,0.5151515151515151,0.5,319.1818181818182,0,2015,1
0.8,0.8,0.6666666666666666,0.6410256410256411,0.25,311.06976744186045,0,2015,1
0.8,0.6,0.5,0.375,0.2,310.0,1,2015,0
0.2,0.4,0.375,0.5294117647058824,0.6666666666666666,315.38235294117646,1,2015,0
0.2,0.6,0.42857142857142855,0.3333333333333333,0.0,345.3,1,2015,1
0.6,0.8,0.4,0.36363636363636365,0.75,307.2121212121212,1,2015,0
0.6,0.8,0.5,0.4444444444444444,0.65,311.65909090909093,0,2015,0
0.6,0.4,0.4666666666666667,0.5,1.0,293.25,1,2015,1
0.4,0.6,0.6111111111111112,0.5,0.5,296.1666666666667,1,2015,1
0.8,0.6,0.5238095238095238,0.75,0.5,293.30434782608694,0,2015,1
0.8,0.5,0.5,0.6585365853658537,0.5,312.4888888888889,1,2016,0
0.6,0.2,0.6,0.6590909090909091,0.2,294.78723404255317,1,2016,1
0.2,0.5,0.5,0.5142857142857142,0.5,313.9142857142857,0,2016,0
0.4,0.6,0.47058823529411764,0.48936170212765956,0.3333333333333333,309.7959183673469,0,2016,1
0.6,0.8,0.3125,0.6666666666666666,0.7777777777777778,292.75,0,2016,0
1.0,1.0,0.5,0.5,0.5,322.702024291498,0,2016,1
0.2,0.2,0.4375,0.36363636363636365,0.5714285714285714,301.2826086956522,1,2016,1
0.4,0.4,0.26666666666666666,0.35294117647058826,0.75,304.8529411764706,1,2016,0
0.8,1.0,0.5,0.6428571428571429,0.5,311.0652173913044,0,2016,0
0.6,0.4,0.5333333333333333,0.5,0.3333333333333333,311.78,0,2016,0
0.2,0.5,0.5,0.5,0.5,314.1666666666667,0,2016,1
0.2,0.6,0.375,0.34285714285714286,0.8,304.37142857142857,1,2016,1
0.4,0.4,0.35294117647058826,0.5135135135135135,0.5,313.9189189189189,0,2016,0
0.4,0.4,0.5294117647058824,0.627906976744186,0.5,310.6170212765957,1,2016,1
1.0,0.2,0.5,1.0,0.5,327.0,0,2016,0
0.3333333333333333,0.4,0.5,0.5,1.0,292.4,1,2016,0
0.6,0.4,0.5,0.37777777777777777,0.2857142857142857,299.63829787234044,0,2016,1
0.4,0.2,0.4375,0.3611111111111111,0.6666666666666666,303.8888888888889,1,2016,1
0.75,0.4,0.5,0.5,0.5,299.5,0,2016,1
0.25,0.6,0.5,0.0,1.0,303.1666666666667,0,2016,0
0.2,0.4,0.5,0.5,0.5,313.0,1,2016,0
0.6,0.2,0.5,0.3783783783783784,0.5,303.4864864864865,0,2016,0
0.6,0.8,0.5,0.391304347826087,0.5,300.0208333333333,1,2016,0
0.4,0.8,0.7058823529411765,0.6363636363636364,0.2,311.25,1,2016,1
0.2,0.8,0.0,0.0,0.5,305.85714285714283,0,2016,0
0.6,0.4,0.4444444444444444,0.3684210526315789,0.3333333333333333,301.07894736842104,0,2016,1
0.6,0.6,0.375,0.3829787234042553,0.8,300.8979591836735,0,2016,1
0.8,0.2,1.0,0.6666666666666666,0.5,320.3333333333333,1,2016,0
0.2,0.6,1.0,0.0,0.5,316.5,0,2016,0
0.2,0.6,0.5,0.4897959183673469,0.42857142857142855,313.1764705882353,0,2016,0
0.6,0.8,1.0,0.5,0.5,311.5,0,2016,0
0.6,0.4,0.6666666666666666,0.6521739130434783,0.2857142857142857,294.42857142857144,0,2016,1
0.8,0.2,0.5,0.3958333333333333,0.5,301.78,0,2016,0
0.8,0.6,1.0,0.38461538461538464,0.5,302.9230769230769,1,2016,1
0.2,0.4,1.0,0.48,0.5,314.34615384615387,1,2016,1
0.2,0.6,0.5294117647058824,0.48717948717948717,0.3333333333333333,314.02564102564105,0,2016,1
0.8,0.8,0.5882352941176471,1.0,0.2,291.4,1,2016,0
0.6,0.4,0.5,0.6595744680851063,0.5,294.96,0,2016,0
0.4,0.4,0.625,0.5,0.4,315.0,1,2016,0
0.4,0.8,1.0,0.5,0.3333333333333333,287.6666666666667,0,2016,0
0.4,0.6,0.4444444444444444,0.49019607843137253,0.7142857142857143,315.6981132075472,0,2016,0
0.8,0.4,0.5294117647058824,0.4,0.75,301.725,0,2016,0
0.8,0.4,0.5294117647058824,0.5,0.5,285.14285714285717,1,2016,0
0.4,0.4,0.0,0.4807692307692308,0.5,315.48148148148147,0,2016,1
0.4,0.2,1.0,0.6458333333333334,0.5,295.4901960784314,0,2016,1
0.6,0.6,0.47058823529411764,0.3333333333333333,1.0,280.875,0,2016,1
0.6,0.8,0.5294117647058824,0.4878048780487805,0.5,315.8292682926829,1,2016,0
0.6,0.6,0.5294117647058824,0.6530612244897959,0.3333333333333333,293.0576923076923,0,2016,0
0.2,0.4,1.0,0.0,0.5,286.55555555555554,1,2016,1
0.8,0.4,0.4117647058823529,0.49056603773584906,0.5,316.1454545454545,0,2016,1
0.2,0.6,1.0,0.5,0.5,322.702024291498,1,2016,1
0.2,0.8,0.5,0.75,1.0,286.25,1,2016,1
0.4,0.4,0.0,0.5,1.0,277.6,0,2016,1
0.4,0.6,1.0,1.0,0.5,249.0,1,2016,1
0.4,0.6,0.75,0.64,0.0,294.49056603773585,0,2016,1
0.4,0.8,0.375,0.8,0.5,292.8,0,2016,0
0.6,0.8,0.5,0.0,0.5,316.4107142857143,0,2016,0
0.4,0.4,0.23529411764705882,0.5714285714285714,0.6666666666666666,302.29411764705884,0,2016,1
0.6,0.4,0.0,1.0,0.625,302.28846153846155,0,2016,0
1.0,0.6,0.47368421052631576,0.509090909090909,0.2857142857142857,316.42105263157896,0,2016,0
0.6,0.8,0.5,0.3902439024390244,0.2857142857142857,301.5853658536585,0,2017,1
0.4,0.4,0.5,0.0,1.0,316.8888888888889,1,2017,1
0.4,0.4,1.0,0.4,0.5,309.0,0,2017,0
0.2,0.6,0.5,1.0,0.5,277.0,1,2017,1
0.6,0.4,0.5294117647058824,0.5,0.42857142857142855,318.0,1,2017,1
0.8,0.4,1.0,0.40476190476190477,0.0,303.42857142857144,1,2017,1
0.4,0.4,0.7222222222222222,0.6444444444444445,0.16666666666666666,312.0816326530612,1,2017,1
0.4,0.6,0.5555555555555556,1.0,0.5,293.6666666666667,0,2017,1
0.6,0.2,1.0,0.2,1.0,322.3,1,2017,0
0.4,1.0,0.5555555555555556,0.6521739130434783,0.25,313.0,1,2017,1
0.4,0.4,0.6842105263157895,0.6470588235294118,0.25,294.962962962963,1,2017,1
0.4,0.6,0.42105263157894735,0.5087719298245614,0.75,317.6779661016949,0,2017,0
0.2,0.6,1.0,0.3333333333333333,0.0,318.6666666666667,1,2017,1
0.4,0.4,0.4444444444444444,0.3877551020408163,0.5,302.7169811320755,1,2017,1
0.6,0.8,0.7222222222222222,0.6538461538461539,0.0,295.8,0,2017,1
0.2,0.4,1.0,0.5,0.0,317.1666666666667,1,2017,0
0.6,0.2,0.0,0.6595744680851063,1.0,313.078431372549,1,2017,1
0.6,0.6,0.4117647058823529,0.4,0.5714285714285714,303.1296296296296,1,2017,0
0.6,0.4,0.5,0.4186046511627907,0.5714285714285714,302.7674418604651,0,2017,1
0.2,0.2,0.3333333333333333,0.42857142857142855,0.0,322.14285714285717,1,2017,0
0.6,0.4,0.47368421052631576,0.4318181818181818,0.8,303.0,1,2017,1
0.4,0.8,0.5,1.0,0.5,294.75,0,2017,0
0.8,0.2,0.3333333333333333,0.660377358490566,1.0,296.35714285714283,0,2017,0
1.0,0.4,0.5,0.6666666666666666,0.16666666666666666,313.84615384615387,0,2017,1
0.4,0.6,0.5,0.16666666666666666,1.0,321.45454545454544,1,2017,1
0.4,0.2,0.5,0.375,1.0,332.5,1,2017,0
0.6,0.4,0.5,0.6481481481481481,0.42857142857142855,297.7368421052632,0,2017,1
1.0,0.4,0.3333333333333333,0.673469387755102,1.0,313.0188679245283,1,2017,0
0.6,0.8,0.0,0.2857142857142857,1.0,324.25,0,2017,0
0.2,0.4,0.75,0.4915254237288136,0.0,316.8032786885246,0,2017,0
0.8,0.4,0.6111111111111112,0.6545454545454545,0.16666666666666666,295.7068965517241,1,2017,1
0.2,0.4,0.47368421052631576,0.47619047619047616,0.6,316.85714285714283,1,2017,0
0.6,0.2,0.3333333333333333,0.25,1.0,327.46153846153845,0,2017,1
0.6,0.8,0.2631578947368421,0.4444444444444444,0.8,304.4222222222222,0,2017,1
0.2,0.2,0.5263157894736842,0.46511627906976744,0.25,318.51162790697674,1,2017,1
0.6,0.2,0.6,0.66,0.42857142857142855,313.0925925925926,0,2017,1
0.8,0.4,0.0,0.3333333333333333,1.0,322.14285714285717,1,2017,1
0.0,0.8,0.5,0.39215686274509803,0.6666666666666666,303.74545454545455,1,2017,1
0.6,0.8,1.0,0.6607142857142857,0.0,296.135593220339,0,2017,0
0.2,0.4,0.5,0.40384615384615385,0.5,305.0,1,2017,1
0.2,0.4,0.42105263157894735,0.48333333333333334,0.4444444444444444,316.03225806451616,1,2017,0
0.6,0.8,0.3333333333333333,0.45652173913043476,1.0,305.8478260869565,1,2017,0
0.4,0.6,0.47368421052631576,0.41509433962264153,0.25,307.05263157894734,1,2017,0
0.0,0.6,0.47368421052631576,0.47540983606557374,0.5,315.0952380952381,0,2017,0
0.6,0.2,0.6666666666666666,0.4772727272727273,1.0,314.34090909090907,0,2017,0
0.4,0.6,0.42105263157894735,0.44680851063829785,0.6666666666666666,305.3829787234043,0,2017,1
0.6,0.6,0.3,0.4666666666666667,0.6,315.8222222222222,0,2017,1
0.4,0.4,0.3333333333333333,1.0,0.5,297.0,0,2017,0
0.4,0.6,0.5263157894736842,0.6666666666666666,0.5,313.3454545454546,1,2017,0
0.6,0.8,0.3333333333333333,0.4074074074074074,1.0,306.55172413793105,1,2017,1
0.4,0.4,0.2631578947368421,0.6491228070175439,0.8,296.4166666666667,1,2017,0
0.2,0.6,0.0,0.6666666666666666,0.5,328.6666666666667,0,2017,0
0.8,0.0,0.3333333333333333,0.41818181818181815,0.6666666666666666,306.93220338983053,0,2017,0
0.8,0.8,0.3333333333333333,0.4,0.0,322.53333333333336,1,2017,1
0.6,0.8,0.25,0.6538461538461539,1.0,315.8392857142857,1,2017,0
0.6,0.2,0.3,0.375,0.5555555555555556,315.125,0,2017,0
0.4,0.4,0.75,0.7777777777777778,0.6,312.9846153846154,1,2017,1
0.4,0.8,0.2,0.5714285714285714,1.0,304.8125,1,2017,1
0.6,0.4,0.5454545454545454,0.6415094339622641,0.4,315.63157894736844,0,2018,0
0.2,0.4,0.45,0.375,0.6379310344827587,297.08196721311475,0,2018,0
0.6,0.6,0.45,0.2,0.4782608695652174,315.9130434782609,0,2018,0
0.4,0.4,0.6875,0.5,0.4583333333333333,303.83673469387753,0,2018,0
0.4,0.6,0.375,0.2857142857142857,0.7021276595744681,318.2708333333333,0,2018,0
0.2,0.4,0.625,0.7272727272727273,0.25,298.8181818181818,0,2018,1
0.6,0.6,0.55,0.625,0.46938775510204084,302.8,0,2018,0
0.6,0.2,0.6,0.5,0.46774193548387094,311.54545454545456,0,2018,0
0.4,0.4,0.55,0.6296296296296297,0.14285714285714285,315.94827586206895,0,2018,0
0.4,0.8,0.7142857142857143,0.6440677966101694,0.0,297.98387096774195,0,2018,0
0.4,0.4,0.4375,0.5,0.47619047619047616,311.5820895522388,0,2018,1
0.6,0.6,0.35294117647058826,0.48936170212765956,0.75,316.27659574468083,0,2018,1
0.4,0.4,0.631578947368421,0.6333333333333333,0.14285714285714285,297.6507936507937,0,2018,1
0.4,0.4,0.6190476190476191,0.6181818181818182,0.375,317.1864406779661,0,2018,1
0.6,0.4,0.4666666666666667,0.7352941176470589,0.25,296.29411764705884,0,2018,0
0.6,0.8,0.45,0.5,0.6666666666666666,317.8125,1,2018,1
0.6,0.4,0.6470588235294118,0.5,0.5,311.8125,0,2018,1
0.6,0.6,0.6666666666666666,0.639344262295082,0.2222222222222222,298.140625,0,2018,0
0.2,0.4,0.3157894736842105,0.375,0.46875,313.1029411764706,0,2018,0
0.6,0.6,0.625,0.6666666666666666,0.48,302.70588235294116,0,2018,1
0.4,0.4,0.625,0.4,0.7142857142857143,297.0571428571429,1,2018,0
0.8,0.2,0.5714285714285714,0.4444444444444444,0.4107142857142857,307.01666666666665,0,2018,1
0.6,0.2,0.47619047619047616,0.2,0.625,318.23333333333335,0,2018,1
0.4,0.8,0.3684210526315789,0.47692307692307695,0.5714285714285714,313.6376811594203,0,2018,0
0.6,0.8,0.5238095238095238,0.47058823529411764,0.5,303.8076923076923,0,2018,1
0.2,0.4,0.35,0.40350877192982454,0.625,306.60655737704917,0,2018,1
0.8,0.2,0.4782608695652174,1.0,0.5,313.70588235294116,0,2018,0
0.4,0.4,0.42857142857142855,0.4696969696969697,0.5454545454545454,315.04285714285714,0,2018,0
0.6,0.6,0.35294117647058826,0.0,0.7222222222222222,298.1111111111111,1,2018,1
0.6,0.4,0.6875,0.5,1.0,315.1111111111111,0,2018,1
0.2,0.4,0.36363636363636365,0.4626865671641791,0.8,315.5492957746479,0,2018,1
0.2,0.4,0.35294117647058826,0.41379310344827586,0.5714285714285714,307.83870967741933,0,2018,1
0.8,0.6,0.6470588235294118,0.4444444444444444,0.6290322580645161,298.4307692307692,0,2018,0
0.8,0.4,0.5,0.75,1.0,315.2,0,2018,0
0.4,0.6,0.35,0.6666666666666666,0.6666666666666666,320.05263157894734,0,2018,0
0.4,0.6,0.5238095238095238,0.6666666666666666,0.4807692307692308,302.811320754717,1,2018,0
0.2,0.6,0.6,0.0,0.6,321.0,0,2018,0
0.4,0.6,0.7619047619047619,0.6140350877192983,0.14285714285714285,316.37704918032784,0,2018,1
0.8,0.4,0.5238095238095238,0.49056603773584906,0.25,303.25925925925924,0,2018,1
0.2,0.6,0.5625,0.7027027027027027,0.0,297.9189189189189,1,2018,1
0.6,0.4,0.7727272727272727,0.8181818181818182,0.6349206349206349,299.3181818181818,0,2018,1
0.4,1.0,0.5,0.423728813559322,0.6,308.3809523809524,1,2018,0
0.6,0.4,0.6666666666666666,0.5,0.7105263157894737,298.0,1,2018,0
0.4,0.2,0.3,0.4166666666666667,0.7142857142857143,309.46875,0,2018,0
0.4,0.4,0.6363636363636364,0.5,0.6666666666666666,319.0,0,2018,1
0.8,0.4,0.5882352941176471,0.6206896551724138,0.3333333333333333,316.9032258064516,0,2018,0
1.0,0.4,0.35294117647058826,0.5,0.75,316.8,0,2018,0
0.2,0.4,0.5714285714285714,0.5714285714285714,0.0,336.5,0,2018,0
0.6,0.6,0.4375,0.16666666666666666,0.625,299.5970149253731,0,2018,0
0.6,0.2,0.5238095238095238,0.6101694915254238,0.5555555555555556,317.25396825396825,0,2018,1
0.6,0.8,0.4090909090909091,0.47058823529411764,0.3333333333333333,315.6111111111111,0,2018,1
0.2,0.6,0.29411764705882354,0.4098360655737705,0.8333333333333334,310.3692307692308,0,2018,1
0.6,0.6,0.47058823529411764,0.717948717948718,0.6,299.4102564102564,1,2018,1
0.6,0.6,0.3181818181818182,0.5,0.6666666666666666,302.96363636363634,1,2018,0
0.4,0.8,0.47619047619047616,0.41935483870967744,0.3333333333333333,310.06060606060606,1,2018,1
0.2,0.4,0.3888888888888889,0.0,0.8,318.8095238095238,0,2018,0
0.4,0.6,0.3333333333333333,0.3333333333333333,0.45454545454545453,318.0625,0,2018,0
0.6,0.8,0.47058823529411764,0.6307692307692307,0.14285714285714285,299.4117647058824,0,2018,1
0.2,0.8,0.30434782608695654,0.1111111111111111,0.6363636363636364,299.60869565217394,0,2018,1
0.2,0.6,0.3157894736842105,0.2857142857142857,0.5,317.46153846153845,0,2018,0
0.6,0.8,0.3333333333333333,0.25,0.7083333333333334,320.0816326530612,0,2019,0
0.2,0.8,0.3333333333333333,0.2,0.6268656716417911,300.1,0,2019,0
0.4,0.6,0.5,0.25,0.6166666666666667,318.09090909090907,0,2019,1
0.0,0.6,0.35294117647058826,0.0,0.725,299.375,0,2019,1
0.6,0.8,0.3333333333333333,0.42857142857142855,0.7142857142857143,310.46268656716416,1,2019,0
0.8,0.2,0.6521739130434783,0.6323529411764706,0.3,301.0,0,2019,1
0.4,0.6,0.6086956521739131,0.7272727272727273,0.4782608695652174,317.06849315068496,0,2019,1
0.4,0.2,0.6111111111111112,0.4,0.4909090909090909,303.7142857142857,1,2019,0
0.4,0.2,0.5454545454545454,0.5714285714285714,0.5102040816326531,318.8979591836735,0,2019,0
0.4,0.4,0.5217391304347826,0.5,0.2222222222222222,305.3859649122807,0,2019,1
1.0,0.2,0.631578947368421,0.7142857142857143,0.16666666666666666,316.5,0,2019,1
0.4,0.6,0.5909090909090909,0.52,0.16666666666666666,319.58,0,2019,1
0.2,0.2,0.4444444444444444,0.5,0.7073170731707317,300.7073170731707,0,2019,0
0.4,1.0,0.5416666666666666,0.6065573770491803,0.5384615384615384,319.14925373134326,0,2019,1
0.4,0.6,0.4782608695652174,0.4153846153846154,0.6363636363636364,311.3768115942029,0,2019,0
0.0,0.6,0.4090909090909091,0.4714285714285714,0.5833333333333334,317.7567567567568,0,2019,0
0.8,0.6,0.5789473684210527,0.72,0.2,317.0,1,2019,1
0.4,0.6,0.5,0.5555555555555556,0.5087719298245614,306.05172413793105,0,2019,1
